record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
META,DFS,,,,,,,,,,20,40,,1,2,15,25
CELL,DFS,,,0,0,,,,,,,,X,,,,
CELL,DFS,,,0,1,,,,,,,,.,,,,
CELL,DFS,,,0,2,,,,,,,,X,,,,
CELL,DFS,,,0,3,,,,,,,,.,,,,
CELL,DFS,,,0,4,,,,,,,,.,,,,
CELL,DFS,,,0,5,,,,,,,,.,,,,
CELL,DFS,,,0,6,,,,,,,,X,,,,
CELL,DFS,,,0,7,,,,,,,,.,,,,
CELL,DFS,,,0,8,,,,,,,,X,,,,
CELL,DFS,,,0,9,,,,,,,,X,,,,
CELL,DFS,,,0,10,,,,,,,,.,,,,
CELL,DFS,,,0,11,,,,,,,,.,,,,
CELL,DFS,,,0,12,,,,,,,,X,,,,
CELL,DFS,,,0,13,,,,,,,,.,,,,
CELL,DFS,,,0,14,,,,,,,,.,,,,
CELL,DFS,,,0,15,,,,,,,,.,,,,
CELL,DFS,,,0,16,,,,,,,,X,,,,
CELL,DFS,,,0,17,,,,,,,,.,,,,
CELL,DFS,,,0,18,,,,,,,,X,,,,
CELL,DFS,,,0,19,,,,,,,,.,,,,
CELL,DFS,,,0,20,,,,,,,,X,,,,
CELL,DFS,,,0,21,,,,,,,,.,,,,
CELL,DFS,,,0,22,,,,,,,,.,,,,
CELL,DFS,,,0,23,,,,,,,,.,,,,
CELL,DFS,,,0,24,,,,,,,,.,,,,
CELL,DFS,,,0,25,,,,,,,,.,,,,
CELL,DFS,,,0,26,,,,,,,,.,,,,
CELL,DFS,,,0,27,,,,,,,,.,,,,
CELL,DFS,,,0,28,,,,,,,,.,,,,
CELL,DFS,,,0,29,,,,,,,,X,,,,
CELL,DFS,,,0,30,,,,,,,,X,,,,
CELL,DFS,,,0,31,,,,,,,,.,,,,
CELL,DFS,,,0,32,,,,,,,,.,,,,
CELL,DFS,,,0,33,,,,,,,,.,,,,
CELL,DFS,,,0,34,,,,,,,,.,,,,
CELL,DFS,,,0,35,,,,,,,,X,,,,
CELL,DFS,,,0,36,,,,,,,,X,,,,
CELL,DFS,,,0,37,,,,,,,,.,,,,
CELL,DFS,,,0,38,,,,,,,,.,,,,
CELL,DFS,,,0,39,,,,,,,,.,,,,
CELL,DFS,,,1,0,,,,,,,,.,,,,
CELL,DFS,,,1,1,,,,,,,,.,,,,
CELL,DFS,,,1,2,,,,,,,,A,,,,
CELL,DFS,,,1,3,,,,,,,,.,,,,
CELL,DFS,,,1,4,,,,,,,,.,,,,
CELL,DFS,,,1,5,,,,,,,,.,,,,
CELL,DFS,,,1,6,,,,,,,,.,,,,
CELL,DFS,,,1,7,,,,,,,,.,,,,
CELL,DFS,,,1,8,,,,,,,,X,,,,
CELL,DFS,,,1,9,,,,,,,,.,,,,
CELL,DFS,,,1,10,,,,,,,,.,,,,
CELL,DFS,,,1,11,,,,,,,,X,,,,
CELL,DFS,,,1,12,,,,,,,,X,,,,
CELL,DFS,,,1,13,,,,,,,,.,,,,
CELL,DFS,,,1,14,,,,,,,,.,,,,
CELL,DFS,,,1,15,,,,,,,,X,,,,
CELL,DFS,,,1,16,,,,,,,,X,,,,
CELL,DFS,,,1,17,,,,,,,,.,,,,
CELL,DFS,,,1,18,,,,,,,,.,,,,
CELL,DFS,,,1,19,,,,,,,,.,,,,
CELL,DFS,,,1,20,,,,,,,,X,,,,
CELL,DFS,,,1,21,,,,,,,,X,,,,
CELL,DFS,,,1,22,,,,,,,,.,,,,
CELL,DFS,,,1,23,,,,,,,,.,,,,
CELL,DFS,,,1,24,,,,,,,,.,,,,
CELL,DFS,,,1,25,,,,,,,,.,,,,
CELL,DFS,,,1,26,,,,,,,,.,,,,
CELL,DFS,,,1,27,,,,,,,,.,,,,
CELL,DFS,,,1,28,,,,,,,,X,,,,
CELL,DFS,,,1,29,,,,,,,,.,,,,
CELL,DFS,,,1,30,,,,,,,,X,,,,
CELL,DFS,,,1,31,,,,,,,,X,,,,
CELL,DFS,,,1,32,,,,,,,,X,,,,
CELL,DFS,,,1,33,,,,,,,,.,,,,
CELL,DFS,,,1,34,,,,,,,,X,,,,
CELL,DFS,,,1,35,,,,,,,,.,,,,
CELL,DFS,,,1,36,,,,,,,,.,,,,
CELL,DFS,,,1,37,,,,,,,,X,,,,
CELL,DFS,,,1,38,,,,,,,,X,,,,
CELL,DFS,,,1,39,,,,,,,,.,,,,
CELL,DFS,,,2,0,,,,,,,,X,,,,
CELL,DFS,,,2,1,,,,,,,,X,,,,
CELL,DFS,,,2,2,,,,,,,,.,,,,
CELL,DFS,,,2,3,,,,,,,,X,,,,
CELL,DFS,,,2,4,,,,,,,,X,,,,
CELL,DFS,,,2,5,,,,,,,,X,,,,
CELL,DFS,,,2,6,,,,,,,,.,,,,
CELL,DFS,,,2,7,,,,,,,,.,,,,
CELL,DFS,,,2,8,,,,,,,,.,,,,
CELL,DFS,,,2,9,,,,,,,,.,,,,
CELL,DFS,,,2,10,,,,,,,,.,,,,
CELL,DFS,,,2,11,,,,,,,,.,,,,
CELL,DFS,,,2,12,,,,,,,,X,,,,
CELL,DFS,,,2,13,,,,,,,,.,,,,
CELL,DFS,,,2,14,,,,,,,,.,,,,
CELL,DFS,,,2,15,,,,,,,,X,,,,
CELL,DFS,,,2,16,,,,,,,,.,,,,
CELL,DFS,,,2,17,,,,,,,,.,,,,
CELL,DFS,,,2,18,,,,,,,,X,,,,
CELL,DFS,,,2,19,,,,,,,,X,,,,
CELL,DFS,,,2,20,,,,,,,,X,,,,
CELL,DFS,,,2,21,,,,,,,,X,,,,
CELL,DFS,,,2,22,,,,,,,,.,,,,
CELL,DFS,,,2,23,,,,,,,,X,,,,
CELL,DFS,,,2,24,,,,,,,,.,,,,
CELL,DFS,,,2,25,,,,,,,,X,,,,
CELL,DFS,,,2,26,,,,,,,,.,,,,
CELL,DFS,,,2,27,,,,,,,,X,,,,
CELL,DFS,,,2,28,,,,,,,,X,,,,
CELL,DFS,,,2,29,,,,,,,,.,,,,
CELL,DFS,,,2,30,,,,,,,,.,,,,
CELL,DFS,,,2,31,,,,,,,,X,,,,
CELL,DFS,,,2,32,,,,,,,,.,,,,
CELL,DFS,,,2,33,,,,,,,,.,,,,
CELL,DFS,,,2,34,,,,,,,,X,,,,
CELL,DFS,,,2,35,,,,,,,,X,,,,
CELL,DFS,,,2,36,,,,,,,,X,,,,
CELL,DFS,,,2,37,,,,,,,,.,,,,
CELL,DFS,,,2,38,,,,,,,,X,,,,
CELL,DFS,,,2,39,,,,,,,,.,,,,
CELL,DFS,,,3,0,,,,,,,,X,,,,
CELL,DFS,,,3,1,,,,,,,,X,,,,
CELL,DFS,,,3,2,,,,,,,,.,,,,
CELL,DFS,,,3,3,,,,,,,,.,,,,
CELL,DFS,,,3,4,,,,,,,,.,,,,
CELL,DFS,,,3,5,,,,,,,,.,,,,
CELL,DFS,,,3,6,,,,,,,,.,,,,
CELL,DFS,,,3,7,,,,,,,,X,,,,
CELL,DFS,,,3,8,,,,,,,,.,,,,
CELL,DFS,,,3,9,,,,,,,,.,,,,
